airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-768,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.67,31,7318.08
Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Kolkata,Business,8.33,9,72482.5332
Indigo,6.00E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,21,2572.9
Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,22.17,21,67786.7652
Air_India,AI-505,Bangalore,Morning,one,Afternoon,Kolkata,Economy,25.75,27,10790.417
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,36,7482.882
Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Business,10.17,14,75662.9577
Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Economy,11.42,30,13064.45712
GO_FIRST,G8-2508,Mumbai,Night,one,Morning,Bangalore,Economy,10.58,27,5612.2
Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Business,13.33,8,100762.3151
Air_India,AI-732,Kolkata,Afternoon,one,Morning,Chennai,Business,21.92,26,66655.27
Air_India,AI-402,Kolkata,Morning,one,Night,Bangalore,Business,9.67,46,67075.8
Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,2,7,6537.3
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Economy,13.33,27,9825.5751
Indigo,6E-5389,Bangalore,Evening,zero,Evening,Mumbai,Economy,1.83,6,7581.1098
Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Economy,5.67,43,5506.347
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Business,22.83,31,68489.267
GO_FIRST,G8-2440,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,3,34950.3
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.67,1,12481.5735
Air_India,AI-439,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,27.83,41,3906.1
AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Mumbai,Economy,5.67,47,1943.24427
Air_India,AI-766,Chennai,Early_Morning,two_or_more,Afternoon,Bangalore,Business,31.33,18,55921.8
SpiceJet,SG-8158,Mumbai,Evening,one,Morning,Kolkata,Economy,13.67,24,5817.9
Air_India,AI-505,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.58,45,4890.699
Air_India,AI-809,Mumbai,Morning,one,Evening,Chennai,Economy,9,37,4858.7
Indigo,6E-434,Mumbai,Afternoon,one,Night,Chennai,Economy,6.08,45,4151.4
Vistara,UK-866,Bangalore,Night,one,Night,Chennai,Economy,25.42,6,12176.77329
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Hyderabad,Economy,5.25,18,2862
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,44,26196.984
Vistara,UK-802,Bangalore,Evening,one,Evening,Kolkata,Business,23.25,13,79730.78652
Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Economy,18.58,45,6848.6
Vistara,UK-940,Mumbai,Evening,one,Morning,Chennai,Economy,14.17,33,4837.58
Air_India,AI-687,Mumbai,Afternoon,one,Early_Morning,Chennai,Economy,16,21,6380
GO_FIRST,G8-395,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.33,32,5361.268
Vistara,UK-958,Mumbai,Afternoon,one,Night,Hyderabad,Business,10.5,3,86187.09
Vistara,UK-986,Mumbai,Night,one,Morning,Bangalore,Economy,10.25,46,5224.5
GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkata,Economy,8.58,23,7204.34
Indigo,6E-395,Mumbai,Evening,zero,Evening,Kolkata,Economy,2.33,4,6671.7
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Business,13.17,20,99722.7792
Vistara,UK-774,Kolkata,Night,one,Early_Morning,Bangalore,Business,11.25,46,69593.997
Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,16.42,11,56339.54895
Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Economy,18.08,8,10573.74
Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Chennai,Economy,12.17,41,3314.52
Air_India,AI-729,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,12.33,7,15561.81
Air_India,AI-402,Kolkata,Morning,one,Morning,Chennai,Economy,22.5,27,5465.9
Air_India,AI-559,Hyderabad,Early_Morning,one,Late_Night,Bangalore,Business,17.67,8,67789.161
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Economy,12.25,28,5271.97
AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,31,2623.401
SpiceJet,SG-679,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,15.42,14,11828.52
GO_FIRST,G8-302,Chennai,Early_Morning,one,Night,Delhi,Economy,15.17,40,5309.7
Indigo,6E-793,Hyderabad,Evening,one,Evening,Mumbai,Economy,3.58,26,11069.03523
SpiceJet,SG-198,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,24,6963.2596
Air_India,AI-672,Chennai,Afternoon,one,Night,Kolkata,Economy,8.75,11,16057.8
Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,26.5,40,6195.2
Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Business,17,6,65029.03
SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,40,3344.814
Indigo,6E-5392,Mumbai,Evening,one,Night,Delhi,Economy,4.5,36,3969.9
Vistara,UK-928,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.08,40,39903.38
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Bangalore,Business,9,6,62593.74
Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,Economy,9.5,22,10691.01
Indigo,6.00E-149,Hyderabad,Morning,one,Afternoon,Kolkata,Economy,5.42,11,7981.6077
Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Economy,11.58,18,7788.77
Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Business,18.75,15,82850.4908
Vistara,UK-853,Mumbai,Afternoon,one,Night,Hyderabad,Economy,4.92,35,3667.4
Indigo,6E-5392,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,9,11388.3
GO_FIRST,G8-625,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,1.92,30,1918.9467
Air_India,AI-9893,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,11.75,46,9365.11565
Air_India,AI-678,Delhi,Morning,one,Morning,Chennai,Business,25.92,40,40323.987
Air_India,AI-505,Bangalore,Morning,one,Night,Chennai,Economy,13.17,11,19890.464
Air_India,AI-748,Bangalore,Late_Night,zero,Early_Morning,Kolkata,Business,2.58,41,36602.5
Indigo,6E-643,Hyderabad,Afternoon,zero,Evening,Delhi,Economy,2.25,7,7598.2797
Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Business,25.42,33,73873.162
Indigo,6E-541,Bangalore,Morning,zero,Morning,Chennai,Economy,1.08,32,1746.756
Air_India,AI-867,Mumbai,Night,one,Night,Bangalore,Business,22.58,18,44232.48
SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,43,5022.7947
Vistara,UK-877,Mumbai,Morning,two_or_more,Morning,Chennai,Economy,23.17,8,18166.94
Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,14.25,19,8667.76482
AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,5.58,12,8976.3971
AirAsia,I5-972,Bangalore,Evening,zero,Evening,Hyderabad,Economy,1.33,35,2073.94
Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Economy,15.42,21,7687.13
Air_India,AI-639,Mumbai,Morning,one,Evening,Kolkata,Business,8.08,37,44777.7
Indigo,6E-847,Chennai,Evening,zero,Evening,Bangalore,Economy,1.08,28,1654
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,16.08,26,65955.043
AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6,2,5357.7
AirAsia,I5-767,Mumbai,Early_Morning,two_or_more,Night,Hyderabad,Economy,12.75,23,4488
AirAsia,I5-941,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.67,11,6203.9241
Indigo,6E-356,Bangalore,Evening,one,Night,Mumbai,Economy,6.75,47,2952.0612
Indigo,6E-5218,Hyderabad,Night,zero,Night,Mumbai,Economy,1.67,20,5484.752856
Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Economy,11.25,4,15308.0586
Vistara,UK-940,Mumbai,Evening,one,Morning,Hyderabad,Business,13.92,17,59761.35
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Night,Hyderabad,Economy,37.92,26,6616.5
Vistara,UK-836,Chennai,Morning,two_or_more,Evening,Bangalore,Economy,8.75,26,4764.6
Air_India,AI-770,Kolkata,Night,one,Night,Chennai,Economy,27.08,29,6012.49
Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,9.33,16,54929.039
Vistara,UK-621,Mumbai,Afternoon,one,Night,Bangalore,Business,31.08,46,77446.05
Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,Economy,5.58,24,5153.94
SpiceJet,SG-8264,Kolkata,Night,one,Morning,Mumbai,Economy,10.75,39,8117.769
Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Economy,12.58,34,8552.862252
Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Business,14,37,123309.4302
Air_India,AI-9720,Kolkata,Early_Morning,two_or_more,Night,Chennai,Economy,15.83,27,5670
Vistara,UK-705,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.08,19,33512.4504
Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Economy,7.67,48,5889.51
Air_India,AI-773,Kolkata,Evening,one,Early_Morning,Chennai,Business,14.33,49,54536.13
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Economy,12.75,49,6089.93
Air_India,AI-559,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,28.42,47,6395.1888
Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,15.25,33,63267.27
GO_FIRST,G8-7536,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.25,30,6398.7
Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Bangalore,Economy,19.33,38,4279.5
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,16.92,7,13259.5551
Indigo,6E-6006,Chennai,Afternoon,one,Night,Mumbai,Economy,7.67,19,4872.67
Vistara,UK-853,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,17.08,9,10233.3
Air_India,AI-569,Chennai,Early_Morning,one,Night,Delhi,Economy,14.08,21,4307.6
Indigo,6E-668,Hyderabad,Evening,zero,Evening,Chennai,Economy,1.25,21,2617.8108
Air_India,AI-773,Kolkata,Evening,one,Morning,Bangalore,Economy,18.25,49,5135
Indigo,6.00E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,15,3011.8
Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Economy,23.58,48,4818.69
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,13.5,16,54413.61324
Indigo,6.00E-188,Chennai,Morning,one,Afternoon,Mumbai,Economy,5.58,19,7117.22
Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.5,18,4673.9
Indigo,6E-7071,Bangalore,Morning,one,Evening,Hyderabad,Economy,8.42,49,2049.74
Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Business,16.5,17,75213.7452
Indigo,6E-2083,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.17,9,18967.3
Air_India,AI-429,Delhi,Morning,one,Morning,Hyderabad,Economy,24.08,30,4714.6
Indigo,6E-7227,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.67,39,4616.3073
GO_FIRST,G8-382,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,11,45,6385.5
Air_India,AI-541,Hyderabad,Evening,one,Night,Kolkata,Economy,6.08,49,7010.1108
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,34,13516.305
Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,10.42,6,14157.26136
GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Bangalore,Economy,7.08,25,6488
Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,14.33,38,6517.7739
Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,Economy,22.83,27,4979.07
Air_India,AI-770,Kolkata,Night,one,Night,Mumbai,Economy,26.92,43,7389.954
Indigo,6E-552,Delhi,Early_Morning,one,Evening,Chennai,Economy,9.58,46,2029.5
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,Business,16.42,11,58347.3132
AirAsia,I5-767,Mumbai,Early_Morning,two_or_more,Night,Hyderabad,Economy,12.75,28,2105
GO_FIRST,G8-227,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.33,48,4398.9
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,Business,22.08,21,43702.56
Indigo,6E-605,Chennai,Afternoon,one,Night,Mumbai,Economy,8.5,44,1811.7
Vistara,UK-880,Hyderabad,Afternoon,one,Evening,Mumbai,Business,5.67,8,70228.46274
Indigo,6E-927,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.92,12,9595.3
Air_India,AI-469,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,12.33,4,10087
AirAsia,I5-510,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,10.83,33,3565
Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Business,20.17,21,90840.0845
Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Business,6.75,21,43702.56
Air_India,AI-543,Hyderabad,Morning,one,Morning,Mumbai,Economy,21.75,17,8501.88229
Indigo,6E-684,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.17,46,4967.6913
Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Business,2.83,21,40795.6824
Air_India,AI-672,Chennai,Afternoon,one,Night,Hyderabad,Business,6.67,8,36533.7
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,27,4393.7641
Vistara,UK-874,Hyderabad,Morning,one,Morning,Kolkata,Business,25.17,32,86542.52641
GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Kolkata,Economy,9.25,17,7204.34
Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Business,22.67,40,90840.0845
Air_India,AI-619,Mumbai,Night,zero,Night,Hyderabad,Economy,1.33,44,1899.9
Air_India,AI-764,Delhi,Evening,one,Night,Hyderabad,Economy,28.33,27,3594.6
Indigo,6E-967,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.33,32,4407.7
Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,8.33,42,6299.26
Vistara,UK-774,Kolkata,Night,one,Evening,Chennai,Economy,23.33,29,6255.711
Air_India,AI-491,Delhi,Morning,one,Afternoon,Mumbai,Business,3.92,35,35484.1938
Vistara,UK-838,Chennai,Night,one,Night,Mumbai,Economy,24.92,2,23832.6198
Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,12.42,13,70112.72763
SpiceJet,SG-209,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11,19,6407.434
Vistara,UK-950,Mumbai,Night,one,Morning,Chennai,Economy,12,36,4353.822
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,4,23323.113
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Business,27.92,38,63551.62
Vistara,UK-988,Mumbai,Night,one,Morning,Hyderabad,Economy,12.75,6,9780.21
Vistara,UK-821,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.17,42,5605.93
Air_India,AI-672,Chennai,Afternoon,one,Night,Hyderabad,Business,6.67,13,44652.3
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,12.58,27,4173
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,44,5586.207
Air_India,AI-541,Hyderabad,Evening,one,Night,Mumbai,Business,5.92,46,81284.53336
Indigo,6E-6535,Bangalore,Morning,one,Evening,Delhi,Economy,5.92,17,8154.432
Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,16.08,36,82054.819
GO_FIRST,G8-2417,Mumbai,Evening,one,Night,Delhi,Economy,5.5,47,6813.4
AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,9.67,39,3000.8
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,34,39759.39
Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Economy,16.33,47,7095
Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,Business,15,23,66075.68
Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,16,36,61539.59691
Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Business,17.5,32,96722.8383
Air_India,AI-543,Hyderabad,Morning,one,Late_Night,Bangalore,Business,12.83,35,82853.419
Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,Business,12.67,45,60441.678
AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,3.92,24,2074
Air_India,AI-544,Delhi,Evening,one,Morning,Kolkata,Economy,14.83,42,3573.9
Indigo,6E-822,Kolkata,Morning,one,Evening,Chennai,Economy,7.67,24,7667.1
Indigo,6E-967,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,19,2767.6
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,17,4968.623
Air_India,AI-9547,Bangalore,Evening,one,Night,Hyderabad,Economy,26.58,17,15478.32
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,11.92,29,7162.353
Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,Economy,21.83,33,7183.77
Vistara,UK-812,Bangalore,Morning,one,Night,Kolkata,Business,13,38,79730.78652
Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Economy,8.58,4,26228.76586
,,,,,,,,,23,
Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Business,22.83,3,65026.8036
Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Economy,5.33,17,5009.202
Air_India,AI-610,Bangalore,Evening,one,Morning,Chennai,Economy,15.75,25,4336.398
Vistara,UK-850,Bangalore,Evening,one,Evening,Chennai,Economy,24,42,5596.5888
Air_India,AI-9517,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.5,49,4012.965
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,33,9603.165
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,10.33,20,7814.301
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.25,42,4451.04
Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Business,2,37,34901.2158
Vistara,UK-866,Bangalore,Night,one,Morning,Chennai,Business,11.17,8,52512.58188
Indigo,6E-6307,Hyderabad,Afternoon,one,Night,Delhi,Economy,8.33,38,10977.8218
SpiceJet,SG-516,Kolkata,Early_Morning,one,Early_Morning,Chennai,Economy,25.75,31,5714.5
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.25,18,7512.0309
Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Business,17.17,7,42032.43
Vistara,UK-940,Mumbai,Evening,one,Night,Chennai,Business,24.5,23,85414.263
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,33,2674.584
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,7,68808.707
Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Business,12.25,22,81260.4782
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,7.83,37,91639.4831
Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,41,4455.99
Vistara,UK-828,Chennai,Early_Morning,one,Night,Hyderabad,Business,13.92,21,49687.44
Indigo,6E-354,Mumbai,Afternoon,one,Evening,Bangalore,Economy,6.83,16,4634
GO_FIRST,G8-7562,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.08,44,6956.4
Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Business,14.33,19,61358.82049
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,13.17,32,62837.1513
AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Mumbai,Economy,8.5,15,7114.8
Indigo,6E-827,Hyderabad,Morning,zero,Afternoon,Bangalore,Economy,1.33,2,13196.502
AirAsia,I5-991,Kolkata,Evening,zero,Evening,Bangalore,Economy,2.83,18,3862
Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Business,7.33,16,76072.68143
Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,36,2624.49
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Economy,14.42,18,6042.861
GO_FIRST,G8-510,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,28,3366.099
Air_India,AI-505,Bangalore,Morning,one,Morning,Chennai,Economy,22.5,18,8017.944
Air_India,AI-770,Kolkata,Night,one,Night,Bangalore,Business,23.58,23,60368.22
Air_India,AI-887,Delhi,Early_Morning,one,Morning,Kolkata,Economy,25.83,26,5223.24
AirAsia,I5-589,Bangalore,Evening,one,Night,Kolkata,Economy,5.83,3,6889.256
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.58,26,8027.14
Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.08,29,10547.5095
Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Economy,5.67,6,23343.078
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,12.08,46,82117.91372
,,,,,,,,,,
Air_India,AI-560,Delhi,Morning,one,Early_Morning,Chennai,Economy,23.83,32,3272.94
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,9.58,42,6171.847
Vistara,UK-820,Bangalore,Evening,one,Afternoon,Mumbai,Business,18.75,3,98742.94492
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.83,9,11017.71
Vistara,UK-771,Mumbai,Early_Morning,one,Night,Delhi,Economy,14.17,9,15758.82
Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.25,32,26789.4
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Economy,7.75,10,17994.22823
Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.33,31,5491.53
AirAsia,I5-319,Kolkata,Afternoon,two_or_more,Late_Night,Delhi,Economy,13.67,40,3315.4
Vistara,UK-988,Mumbai,Night,one,Evening,Bangalore,Economy,21.92,28,7804.5
Vistara,UK-954,Mumbai,Early_Morning,one,Morning,Bangalore,Business,5.83,29,54061.92
Air_India,AI-607,Mumbai,Evening,one,Early_Morning,Kolkata,Business,12.5,38,44777.7
Air_India,AI-9547,Bangalore,Evening,one,Night,Hyderabad,Economy,26.08,10,8921.88
Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Economy,2.17,6,7191.03
Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Business,23.08,2,136279.8921
Air_India,AI-678,Delhi,Morning,one,Morning,Kolkata,Economy,23.83,31,6383.96
Indigo,6E-897,Bangalore,Morning,one,Night,Kolkata,Economy,10.17,4,25829.386
Indigo,6.00E-148,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.08,39,3003.22
AirAsia,I5-550,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.75,46,1978.02
Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,34,3564
Indigo,6E-563,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.08,31,3754
Indigo,6E-761,Delhi,Evening,one,Night,Kolkata,Economy,4.17,44,2457.18
Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,Economy,5.5,32,8495.41
Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Kolkata,Economy,23.58,47,7904.6
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Business,12,29,59652.153
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,15,18,54870.453
Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,Economy,10.83,43,4206.51
Indigo,6E-6217,Chennai,Night,one,Early_Morning,Mumbai,Economy,9,37,3286.899
Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3,29,4950
SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15,5,9629.18
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,9.17,15,29861.2512
Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Business,10.17,43,53686.9377
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,13.25,38,87571.9644
GO_FIRST,G8-2403,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,7.67,14,6483.906
GO_FIRST,G8-2606,Mumbai,Evening,one,Early_Morning,Delhi,Economy,11.42,45,5476.9
AirAsia,I5-798,Delhi,Afternoon,one,Night,Bangalore,Economy,8.25,45,3925.9
Indigo,6.00E-139,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,8.58,16,6489
Air_India,AI-669,Mumbai,Morning,two_or_more,Evening,Bangalore,Economy,28.25,34,8631
Air_India,AI-765,Kolkata,Afternoon,one,Afternoon,Delhi,Business,22.33,21,58175.59
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.25,28,58853.30616
GO_FIRST,G8-519,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.5,20,6956.4
